trade_date,variety,warehouse_receipt,change,source_name,source_url
2026-06-30,碳酸锂,48731.0,242.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-01,碳酸锂,49331.0,600.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-02,碳酸锂,48578.0,-753.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-03,碳酸锂,48206.0,-372.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-06,碳酸锂,46708.0,-1498.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-07,碳酸锂,46085.0,-623.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-08,碳酸锂,43640.0,-2445.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-09,碳酸锂,44020.0,380.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-10,碳酸锂,42067.0,-1953.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-13,碳酸锂,42406.0,339.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-14,碳酸锂,42903.0,497.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-15,碳酸锂,42420.0,-483.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-16,碳酸锂,41231.0,-1189.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-17,碳酸锂,40345.0,-886.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-20,碳酸锂,41359.0,1014.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-21,碳酸锂,41023.0,-336.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-22,碳酸锂,40865.0,-158.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-23,碳酸锂,40334.0,-531.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-24,碳酸锂,39879.0,-455.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-27,碳酸锂,38418.0,-1461.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-28,碳酸锂,38278.0,-140.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-29,碳酸锂,39315.0,1037.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-30,碳酸锂,38981.0,-334.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-07-31,碳酸锂,25042.0,-13939.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-08-03,碳酸锂,26552.0,1510.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-08-04,碳酸锂,27653.0,1101.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-08-05,碳酸锂,28123.0,470.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-08-06,碳酸锂,28453.0,330.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-08-07,碳酸锂,29873.0,1420.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-08-10,碳酸锂,31621.0,1748.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-08-11,碳酸锂,32551.0,930.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-08-12,碳酸锂,35101.0,2550.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-08-13,碳酸锂,35508.0,407.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-08-14,碳酸锂,36098.0,590.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
