doc_id,source_type,title,content,publish_time,source_name,url
OOS-NWS-003,news,中汽协：1-2月汽车行业运行平稳 新能源渗透率41.2%,原文摘要：中汽协：1-2月汽车行业运行平稳 新能源渗透率41.2%近日，中国汽车工业协会在京召开2026年3月信息发布会，发布2026年2月汽车产销数据及行业运行情况。 据中国汽车工业协会数据，今年2月，我国汽车产销分别完成167.2万辆和180.5万辆。1-2月累计，汽车产销分别完成412.2万辆和415.2万辆。中国汽车工业协会副秘书长陈士华表示，今年春节在2月中下旬且假期有所延长，2月有效工作日仅16天，企业生产经营受到一定影响，市场活跃度总体有所下降。从1-2月累计看，汽车产销受政策切换、需求前置释放、春节假期错位等多重因素叠加影响，同比有所下滑，但行业结构性亮点依然突出。新能源汽车渗透率维持高位数据显示，1-2月新能源汽车累计产销分别完成173.5万辆和171万辆，其中2月新能源汽车新车销量达到汽车新车总销量的42.4%，1-2月累计渗透率为41.2%，尽管1-2月新能源汽车销量同比有所下降，但市场渗透率仍保持在较高水平。中国品牌乘用车市占率超七成在乘用车领域，2月，中国品牌乘用车共销售107.8万辆，占乘用车销售总量的70.2%。1-2月累计，中国品牌销量占比继续保持高位。从价格区间看，新能源乘用车在15万元以上价格区间的多个细分市场均实现同比增长，显示中国品牌在高端化方面取得积极进展。与此同时，头部企业表现稳健。从重点企业看，比亚迪1月销量同比增长17.5%，环比增长13.2%；上汽集团1月销量同比增长12.3%，环比增长11.1%。商用车市场持续向好与乘用车市场短期调整形成对比，商用车市场延续向好趋势。数据显示，1-2月，商用车产销分别完成66万辆和62.7万辆，同比分别增长7%和3.9%。其中，重型货车销量17.9万辆，同比增长16.5%；中型货车销量2.2万辆，同比增长169%，增速显著。 来源为经济参考网，首次公开日期核验为2026-03-12。,2026-03-12,经济参考网,http://jjckb.xinhuanet.com/20260312/8c28af2af136426bafc8ad2b4eb665d0/c.html
OOS-NWS-004,news,中汽协：2月汽车销售新能源渗透率达42.4%,原文摘要：主管主办 ｜ 证监会法定信息披露平台 ｜ 上海证券报社有限公司中汽协：2月汽车销售新能源渗透率达42.4%来源：上海证券报·中国证券网国家金融监管总局 · 中国证券监督管理委员会广州期货交易所 · 中国证券登记结算公司中国上市公司协会 · 中国证券投资基金业协会电话：021-38967777 转新媒体部地址：上海浦东新区陆家嘴金融城东园路18号邮箱：webmaster@cnstock.com本网站提供之资料或信息，仅供投资者参考，不构成投资建议。沪公网安备31011502Q05973号互联网新闻信息服务许可证：10120190013网络出版服务许可证：（总）网出证（沪）字第010号增值电信业务经营许可证：沪B2-20180571广播电视节目制作经营许可证：（沪）字第2676号©1998-2026 上海证券报社有限公司 来源为上海证券报，首次公开日期核验为2026-03-13。,2026-03-13,上海证券报,https://www.cnstock.com/commonDetail/648520
OOS-NWS-005,news,乘联分会：2月1-8日全国乘用车新能源市场零售11.9万辆,原文摘要：乘联分会：2月1-8日全国乘用车新能源市场零售11.9万辆 同比增长42% 环比增长41% 来源：智通财经 阅读：4.5k -->（原标题：乘联分会：2月1-8日全国乘用车新能源市场零售11.9万辆 同比增长42% 环比增长41%）智通财经APP获悉，2月11日，乘联分会发布车市扫描。2月1-8日，全国乘用车新能源市场零售11.9万辆，同比去年2月同期增长42%，较上月同期增长41%，今年以来累计零售71.5万辆，同比下降14%;2月1-8日，全国乘用车厂商新能源批发12.5万辆，同比去年2月同期增长39%，较上月同期增长3%，今年以来累计批发98.9万辆，同比增长1%。乘用车：2月1-8日，全国乘用车市场零售32.8万辆，同比去年2月同期增长54%，较上月同期增长37%，今年以来累计零售187.2万辆，同比下降7%;2月1-8日，全国乘用车厂商批发28.4万辆，同比去年2月同期增长46%，较上月同期增长3%，今年以来累计批发225.7万辆，同比下降2%。渗透率：2月1-8日，全国乘用车市场新能源零售渗透率36.4%;2月1-8日，全国乘用车厂商新能源批发渗透率43.9%。生产：2月第一周全国纯燃料轻型车生产15.8万辆，同比去年2月同期增长276%，较上月同期增长139%;2月第一周混合动力与插混总体生产7.3万辆，同比去年2月同期增长70%，较上月同期下降28%。1.2026年2月全国乘用车市场零售销量走势 2月第一周全国乘用车市场日均零售4.1万辆，同比去年2月同期增长54%，较上月同期增长37%。2月1-8日，全国乘用车市场零售32.8万辆，同比去年2月同期增长54%，较上月同期增长37%。今年以来累计零售187.2万辆，同比下降7%。2026年是大年，2月的春节前销售时间充裕，因此2月第一周的销量相对较高，市场表现较好。 来源为证券之星，首次公开日期核验为2026-02-11。,2026-02-11,证券之星,https://4g.stockstar.com/detail/IG2026021100026850
OOS-NWS-006,news,实力中标！天合光能成功中标中国华电8GW光伏组件集采,原文摘要：实力中标！天合光能成功中标中国华电8GW光伏组件集采 来源：天合光能系统解决方案 时间：2026-03-05近日，中国华电集团2026年8GW光伏组件集中采购评标结果重磅公示，天合光能凭借领先的N型技术实力、卓越的产品品质与丰富的大型项目交付经验，成功中标N型高效组件框架标段，再度彰显光伏头部企业的硬核竞争力。本次华电集采总规模达8000MWp，是 2026 年光伏行业重量级集采项目，对组件产品的性能、品质及企业交付能力均提出高标准要求，技术门槛严苛，竞争尤为激烈。天合光能凭借至尊N型高效组件，兼具高效率、高可靠性、高安全、高发电及低度电成本的核心优势，完美匹配华电的高标准建设需求。作为全球光伏行业的领军企业，天合光能在N型技术领域深耕多年，技术积淀深厚，此次中标是央国企对天合光能大型光伏电站的交付能力与项目运营经验的高度认可。从沙漠光伏基地到海上光伏项目，天合光能的产品已广泛应用于各类大型新能源工程，用实战成果验证了产品的稳定性与适配性。此次与中国华电的携手，是双方在新能源领域深化合作的重要体现。未来，天合光能将严格践行合作承诺，以高品质的产品供应、高效的交付服务保障项目顺利落地，与中国华电携手共进，充分发挥光伏清洁能源优势，为我国能源结构转型、双碳目标实现注入强劲动力，共绘绿色低碳发展新蓝图！国际新能源网声明：本文仅代表作者本人观点，与国际新能源网无关，文章内容仅供参考。凡注明“来源：国际新能源网”的所有作品，版权均属于国际新能源网，转载时请署名来源。 本网转载自合作媒体或其它网站的信息，登载此文出于传递更多信息之目的，并不意味着赞同其观点或证实其描述。如因作品内容、版权和其它问题请及时与本网联系。 来源为国际能源网，首次公开日期核验为2026-02-25。,2026-02-25,国际能源网,https://mnewenergy.in-en.com/html/newenergy-2449757.shtml
OOS-NWS-007,news,天顺风能中标约2.8亿元海上风电项目订单,原文摘要：科技地产汽车消费工业时尚交通医药互联网创投 能源数码教育食品新能源家电健康酒业物流零售美妆体育楼市家居餐饮日用企服珠宝腕表智库电厂农业出海天下中国地方评论数据职场国是文娱影像营销大湾区ESG双碳长三角中西部文化文旅生活方式美食美酒艺术游戏正午箭厂投资早晚报宏观晚6点打新早报盘前机会前瞻盘中必读风口价值调研早知道研报新知今日热点公司头条股市前沿监管通报财经速览时事追踪界面Vnews直播箭厂品牌创酷番茄社商业微史记胡说财经消息 我的面点 我的关注 我的文章 投稿 报料 账号设置 退出账号天顺风能：中标约2.8亿元海上风电项目订单天顺风能4月7日公告，公司海工板块全资子公司近期新中标大唐海南儋州120万千瓦海上风电项目二场址(600MW)海工导管架、升压站基础钢结构等产品订单，金额约2.8亿元人民币。该项目由大唐（儋州）海洋能源开发有限公司建设，二场址规划装机容量为600MW，拟安装60台单机容量10MW风力发电机组，并配套建设海上升压站1台，其中单桩49根，导管架11套。公司中标其11套导管架及1台升压站基础钢结构。天顺风能今日大宗交易折价成交1899.54万股，成交额1.21亿元1天前天顺风能(002531.SZ)：海工板块签6艘LR2型油轮建造合同，金额约4.2-4.8亿美元5天前 来源为界面新闻，首次公开日期核验为2026-04-07。,2026-04-07,界面新闻,https://www.jiemian.com/article/14216909.html
OOS-NWS-008,news,2026年2月中国动力电池企业装车量排行榜TOP10,原文摘要：2026年2月中国动力电池企业装车量排行榜TOP10（附榜单）中商产业研究院 2026-03-13 10:37中商情报网讯：2月，国内动力电池装车量26.3GWh，同比下降24.6%。TOP10企业动力电池装车量合计24.82GWh，市占率合计94.43%。 宁德时代动力电池装车量最高达12.90GWh，市占率49.10%。比亚迪、中创新航排名第二和第三，动力电池装车量分别为3.56GWh、1.58GWh，市占率分别为13.56%、6.00%。LG新能源、国轩高科、亿纬锂能、瑞浦兰钧、欣旺达、吉曜通行、正力新能进入前十，依次排名第4-10名。 数据来源：中国汽车动力电池产业创新联盟、中商产业研究院整理 更多资料请参考中商产业研究院发布的《2026-2031年全球动力电池行业深度调研及投资前景预测报告》，同时中商产业研究院还提供产业大数据、产业情报、行业研究报告、行业白皮书、行业地位证明、可行性研究报告、产业规划、产业链招商图谱、产业招商指引、产业链招商考察&推介会、“十五五”规划等咨询服务。中商情报网倡导尊重与保护知识产权。如发现本站文章存在版权问题，烦请联系editor@askci.com，我们将及时沟通与处理。 来源为中商情报网，首次公开日期核验为2026-03-13。,2026-03-13,中商情报网,https://www.askci.com/news/20260313/103800277336947915573174.shtml
OOS-NWS-009,news,广东潮州200MW/400MWh独立储能电站EPC中标候选人公示,原文摘要：今日招中标动态｜1.315元/Wh！广东潮州200MW/400MWh独立储能电站EPC中标公示 作者：王谊秀 来源：中国储能网 发布时间：2026-04-02 浏览：次中国储能网讯：共计3个中标动态，3个招标动态。 中标方面，4月1日，深能锡林郭勒西乌珠穆沁旗电网侧压缩空气储能项目地下储气库工程EPC总承包中标候选人公示，中铁十八局集团有限公司预中标，投标报价10.84亿元；3月31日，广东潮州200MW/400MWh独立储能EPC中标结果公示，中建八局广西建设有限公司成功中标，折合单价1.315元/Wh；3月27日，中石油2026年逆变器集中采购项目中标候选人公示，本次集采分为4个标包，合计容量5GW，科华/阳光/华为等11家企业入围。 招标方面，4月1日，宁夏中宁100MW/400MWh增容储能电站项目EPC发布招标公告；山西沁源能量池200MW400MWh独立储能电站项目工程设计服务直接招标。 【中标项目】 1、10.84亿，内蒙古电网侧压缩空气储能项目地下储气库工程EPC中标候选人公示 4月1日，深能锡林郭勒西乌珠穆沁旗电网侧压缩空气储能项目地下储气库工程EPC总承包中标候选人公示。 第一中标候选人为中铁十八局集团有限公司，投标报价：1083902717.28元；第二中标候选人为中交一公局集团有限公司，投标报价：1099951303.00元。 招标范围：中标人负责完成深能锡林郭勒西乌珠穆沁旗电网侧压缩空气储能项目地下储气库工程勘察、设计、采购、施工一体化EPC总承包工程，储气库运行压力范围为9.6-17MPa，须满足在额定工况下充电时长6.5小时，达到满功率持续发电4小时的能力，储气库总容积不少于63.9万m。 来源为北极星储能网，首次公开日期核验为2026-03-27。,2026-03-27,北极星储能网,https://www.escn.com.cn/news/show-2245284.html
OOS-NWS-010,news,中国华电2026年磷酸铁锂电化学储能系统框架采购评标结果公示,原文摘要：¶àµØ´¢ÄÜEPCÃÜ¼¯¿ª±ê£¡µ¥¼ÛÇø¼ä0.705-1.594 Ôª/Wh£¬¼Û¸ñ·Ö»¯ÏÔÖø£¬¹úÆóÑëÆó³ÉÖÐ±êÖ÷Á¦ Ê±¼ä:2026-03-25 08:58 ×÷Õß:×ÓÈï µã»÷:´Î--> ½üÒ»ÖÜÄÚ£¬ÉÏº£¡¢ºÓ±±¡¢¹ãÎ÷¡¢É½Î÷¡¢ÐÂ½®¡¢ºþ±±Áù´óÊ¡ÇøÃÜ¼¯·¢²¼ÐÂÐÍ´¢ÄÜÏîÄ¿ EPC/PC×Ü³Ð°üÖÐ±êºòÑ¡ÈË¹«Ê¾£¬ÏîÄ¿¸²¸Ç¶ÀÁ¢´¢ÄÜ¡¢¹²Ïí´¢ÄÜ¡¢Çâ´¢ÈÚºÏ¡¢Ô´ÍøºÉ´¢Ò»Ìå»¯µÈ¶àÔªÀàÐÍ£¬×°»ú¹æÄ£´Ó30MW/60MWhµ½300MW/600MWh²»µÈ£¬Í¶±êµ¥¼ÛÇø¼ä¼¯ÖÐÔÚ0.7055 Ôª/Wh-1.5936 Ôª/Wh£¬²»Í¬ÏîÄ¿¼ä¼Û¸ñ·Ö»¯ÌØÕ÷ÏÔÖø¡£ ​±¾´Î¿ª±êµÚÒ»ÖÐ±êºòÑ¡ÈËÕóÓªÒÔ¹úÆóÑëÆóÎª¾ø¶ÔÖ÷Á¦£¬»ã¾ÛÁËÆ½¸ß´¢ÄÜ¡¢ÖÐ¹úµç½¨¡¢ÖÐ¹úÄÜ½¨¡¢ÖÐ½¨°Ë¾Ö¡¢ÖÐ½»Èý¹«¾ÖµÈÍ·²¿ÆóÒµ£¬Í¬Ê±µØ·½½¨¹¤µçÁ¦¼¯ÍÅ¡¢ÐÂÄÜÔ´ÁúÍ·ÆóÒµÒ²Éî¶È²ÎÓë£¬ÁªºÏÌåÍ¶±ê³ÉÎª´óÐÍÏîÄ¿µÄÖ÷Á÷Ä£Ê½¡£±¾´ÎÃÜ¼¯¿ª±êÒ²Ó¡Ö¤ÁË¹úÄÚ´¢ÄÜÊÐ³¡µÄ¸ß¾°Æø¶È£¬Í¬Ê±ÕÛÉä³öÐÐÒµ´ÓµÍ¼ÛÄÚ¾íÏò¼ÛÖµµ¼Ïò¡¢´Ó¹æÄ£À©ÕÅÏò¸ßÖÊÁ¿·¢Õ¹×ªÐÍµÄºËÐÄÇ÷ÊÆ¡£3ÔÂ20ÈÕ£¬´óÌÆÉÏº£³çÃ÷³¤ÐËµº50MW/200MWh¶ÀÁ¢´¢ÄÜµçÕ¾EPCÏîÄ¿·¢²¼ÖÐ±êºòÑ¡ÈË¹«Ê¾£¬µÚÒ 来源为华电集团电子商务平台，首次公开日期核验为2026-03-03。,2026-03-03,华电集团电子商务平台,http://www.cbcu.com.cn:81/m/view.php?aid=45445
OOS-NWS-011,news,中车株洲所中标290MW/1.16GWh储能系统采购,原文摘要：招中标日报｜0.496元/Wh！中车株洲所中标290MW/1.16GWh储能系统采购2026-04-14 09:0011700刘英丽 2026-04-14 09:00 · 头闻号储能项目 TA的动态01 招标情报1、0.73元/Wh！重庆綦江削峰填谷储能项目招标4月10日，重庆綦江工业园区管委会发布綦江区削峰填谷储能建设项目招标公告，招标人为重庆綦创建设开发有限公司，该项目最高限价20917.98万元，其中，储能柜储能系统的综合单价为0.73元/Wh。据了解，重庆綦创建设开发有限公司的实际控制人为重庆市綦江区国有资产监督管理委员会属于国资公司。本项目不接受联合体参与投标，否则按无效处理。2、湖北能源集团80MW/160MWh储能电站EPC总承包招标4月10日，湖北能源集团江陵构网型风储一体化电站示范项目EPC总承包工程招标。装机规模100MW，配置总装机规模80%（80MW/160MWh）的磷酸铁锂电化学储能。其中，风电升压站就地配套建设湖北能源集团江陵沙岗70MW/140MWh电化学储能电站，异地配套建设湖北能源集团江陵资市10MW/20MWh电化学储能电站。招标范围包括但不限于江陵沙岗风储电站、江陵资市储能电站（含送出线路和资市变10kV间隔扩建）的全部勘察设计；除甲供设备（风机及塔筒、储能系统设备）外的设备、材料的采购；建筑及安装工程施工等。3、石家庄100MW/400MWh独立储能试点项目EPC招标4月11日，石家庄平山县财东100MW/400MWh独立储能试点项目EPC总承包工程招标。本项目新建储能系统容量为100MW/400MWh，其中磷酸铁锂储能系统为85MW/340MWh、钠离子储能系统为15MW/60MWh，220KV升压站一座、电气综合楼一座及相关附属配套设施。 来源为世纪新能源网，首次公开日期核验为2026-04-13。,2026-04-13,世纪新能源网,https://m.ne21.com/news/show-226386.html
OOS-NWS-012,news,江西赣州100MW/200MWh独立储能试点项目EPC中标候选人公示,原文摘要：今日招中标动态｜0.8194-0.8846元/Wh！江西100MW/200MWh储能项目EPC中标候选人公示 作者：王谊秀 来源：中国储能网 发布时间：2026-04-22 浏览：次中国储能网讯：共计2个中标动态，5个招标动态。 中标方面，4月21日，江西赣州100MW/200MWh独立储能试点示范项目EPC中标候选人公示，第1中标候选人为中国电建集团江西省水电工程局有限公司，折合单价约0.8846元/Wh；中国电建河北燕赵沽源300MW/600MWh储能示范项目储能设备采购中标候选人正式公示，第一中标候选人：中车株洲电力机车研究所有限公司，折合单价约0.5160元/Wh。 招标方面，宁夏共3个共享储能电站项目EPC总承包及监理招标公告发布，合计规模600MW/2400MWh。 【中标项目】 1、0.8194-0.8846元/Wh！江西100MW/200MWh储能项目EPC中标候选人公示 4月21日，江西赣州市宁都县赣州国投新能源公司独立储能试点示范项目设备及施工工程项目中标候选人公示。该项目建设规模为100MW/200MWh电化学储能项目，工期90天。 其中，第1中标候选人为中国电建集团江西省水电工程局有限公司，投标报价176923618.3元，折合单价约0.8846元/Wh；第2中标候选人为中国电建集团江西省电力设计院有限公司，投标报价174881084.52元，折合单价约0.8744元/Wh；第3中标候选人为西北水利水电工程有限责任公司（中国电建集团西北勘测设计研究院有限公司全资子公司），投标报价163885868.84元，折合单价约0.8194元/Wh。 来源为中国储能网，首次公开日期核验为2026-04-21。,2026-04-21,中国储能网,https://www.escn.com.cn/news/show-2248541.html
DANN-001,announcement,2025年半年度业绩预告,"原文摘要：1 证券代码：002129 证券简称：TCL 中环 公告编号：2025-020 TCL 中环新能源科技股份有限公司 2025 年半年度业绩预告 本公司及董事会全体成员保证信息披露内容的真实、准确、完整，没有虚假 记载、误导性陈述或重大遗漏。 一、本期业绩预计情况 1、业绩预告期间：2025 年 1 月 1 日-2025 年 6 月 30 日 2、预计的业绩：预计净利润为负值 （1）2025 年半年度业绩预计情况 项目 2025 年 1-6 月 上年同期 归属于上市公司股 东的净利润 亏损：400,000.00 万元～450,000.00 万元 亏损：306,359.65 万元 扣除非经常性损益 后的净利润 亏损：410,000.00 万元～460,000.00 万元 亏损：348,852.27 万元 基本每股收益 亏损：1.0017 元/股～1.1269 元/股 亏损：0.7680 元/股 注：上年同期数据为公司 2024 半年度报告披露数据。 二、业绩预告预审计情况 本期业绩预告未经注册会计师预审计。 三、业绩变动原因说明 2025 年上半年，全球光伏装机保持韧性增长，国内分布式市场迎来短期抢装潮，市场需求呈 现阶段性旺盛。2025 年 5-6 月，产业链需求逐步降温，叠加产业链各环节产能供需失衡，库存压 力等因素影响，产品价格持续下跌，受产品价格下跌及存货减值影响，公司报告期内 来源为巨潮资讯网，首次公开日期核验为2025-07-10。",2025-07-10,巨潮资讯网,http://static.cninfo.com.cn/finalpage/2025-07-10/1224120187.PDF
DANN-002,announcement,三一重能部分董监高减持股份计划公告,"原文摘要：1 证券代码：688349 证券简称：三一重能 公告编号：2025-056 三一重能股份有限公司 部分董监高减持股份计划公告 本公司董事会、全体董事及相关股东保证本公告内容不存在任何虚假记载、 误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律 责任。 重要内容提示：  部分董监高持有股份的基本情况 截至本公告披露日，三一重能股份有限公司（以下简称“公司”）董事长周福 贵先生持有公司股份 44,482,500 股，占公司总股本的 3.6271%；董事、总经理、 核心技术人员李强先生持有公司股份 16,804,500 股，占公司总股本的 1.3702%； 董事、副总经理余梁为先生持有公司股份 2,600,000 股，占公司总股本的 0.2120%； 副总经理廖旭东先生持有公司股份 1,035,000 股，占公司总股本的 0.0844%；副总 经理、核心技术人员杨怀宇先生持有公司股份 765,000 股，占公司总股本的 0.0624%；监事陈修强先生持有公司股份 54,000 股，占公司总股本的 0.0044%。 周福贵先生所持股份为公司首次公开发行前（以下简称“IPO 前”）取得股份及 2020 年股票期权激励计划行权获得的股份，其他人员股份来源均为公司 2020 年股票 期权激励计划行权获得的股份。 其中，因公司 2020 年股票期权激励计划第一期行权限售期届 来源为巨潮资讯网，首次公开日期核验为2025-09-18。",2025-09-18,巨潮资讯网,http://static.cninfo.com.cn/finalpage/2025-09-18/1224666925.PDF
DANN-003,announcement,上汽集团关于实施回购股份注销暨股份变动的公告,"原文摘要：1 证券代码：600104 证券简称：上汽集团 公告编号：临 2025－039 上海汽车集团股份有限公司 关于实施回购股份注销暨股份变动的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大 遗漏，并对其内容的真实性、准确性和完整性承担法律责任。 重要内容提示：  上海汽车集团股份有限公司（以下简称“公司”）将于 2025 年 8 月 29 日注销根据 2021 年股份回购方案回购的 80,021,941 股股份（以 下简称“此次回购股份”）。本次注销完成后，公司股份总数将由 11,575,299,445 股变更为 11,495,277,504 股。 一、注销此次回购股份的决策程序及信息披露 为提升上市公司质量和投资价值，落实《上海汽车集团股份有限 公司 2025 年度估值提升计划》，以实际行动回报投资者，公司分别于 2025 年 5 月 30 日、2025 年 6 月 27 日召开第八届董事会第二十九次 会议、2024 年年度股东大会，审议通过了《关于注销回购股份、减 少注册资本并相应修订<公司章程>的议案》，同意注销存放于公司回 购专用证券账户的 80,021,941 股股份，相应核减公司注册资本及股份 总数，相应修订《公司章程》中的相关条款，并授权公司经营管理层 具体办理相关手续。 公司已根据相关法律、法规的规定就注销此次回购股份事项履行 了通知 来源为巨潮资讯网，首次公开日期核验为2025-08-29。",2025-08-29,巨潮资讯网,http://static.cninfo.com.cn/finalpage/2025-08-29/1224606175.PDF
DANN-004,announcement,上汽集团关于计提资产减值准备的公告,原文摘要：1 证券代码：600104 证券简称：上汽集团 公告编号：临 2025－049 上海汽车集团股份有限公司 关于计提资产减值准备的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大 遗漏，并对其内容的真实性、准确性和完整性承担法律责任。 上海汽车集团股份有限公司于 2025 年 10 月 29 日召开了第九届 董事会第四次会议，审议通过了《关于计提资产减值准备的议案》， 现将有关情况公告如下： 一、 本次计提资产减值准备概述 为客观、公允、准确地反映公司 2025 年 1-9 月财务状况和各项资 产的价值，根据《企业会计准则》及公司会计政策的相关规定，本着 谨慎性的原则，公司对应收款项、长期应收款、发放贷款及垫款、存 货、固定资产等相关资产进行了清查，并按资产类别进行了减值测试， 现拟对其中存在减值迹象的资产相应提取减值准备。 二、 本次计提资产减值准备的依据和原因说明 根据《企业会计准则第 1 号—存货》：按照资产负债表日成本与 可变现净值孰低计量，当其可变现净值低于成本时，计提存货跌价准 备。 根据《企业会计准则第 8 号—资产减值》：资产存在减值迹象的， 应当估计其可收回金额。可收回金额应当根据资产的公允价值减去处 置费用后的净额与资产预计未来现金流量的现值两者之间较高者确 定。可收回金额的计量结果表明，资产的可收回金额低于其账面价值 的，应当将资 来源为巨潮资讯网，首次公开日期核验为2025-10-31。,2025-10-31,巨潮资讯网,http://static.cninfo.com.cn/finalpage/2025-10-31/1224770579.PDF
DANN-005,announcement,上汽集团关于计提资产减值准备的公告,原文摘要：1 证券代码：600104 证券简称：上汽集团 公告编号：临 2025－038 上海汽车集团股份有限公司 关于计提资产减值准备的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大 遗漏，并对其内容的真实性、准确性和完整性承担法律责任。 上海汽车集团股份有限公司于 2025 年 8 月 27 日召开了第九届董 事会第二次会议，审议通过了《关于计提资产减值准备的议案》，现 将有关情况公告如下： 一、 本次计提资产减值准备概述 为客观、公允、准确地反映公司 2025 年上半年财务状况和各项 资产的价值，根据《企业会计准则》及公司会计政策的相关规定，本 着谨慎性的原则，公司对应收款项、长期应收款、发放贷款及垫款、 存货、固定资产等相关资产进行了清查，并按资产类别进行了减值测 试，现拟对其中存在减值迹象的资产相应提取减值准备。 二、 本次计提资产减值准备的依据和原因说明 根据《企业会计准则第 1 号—存货》：按照资产负债表日成本与 可变现净值孰低计量，当其可变现净值低于成本时，计提存货跌价准 备。 根据《企业会计准则第 8 号—资产减值》：资产存在减值迹象的， 应当估计其可收回金额。可收回金额应当根据资产的公允价值减去处 置费用后的净额与资产预计未来现金流量的现值两者之间较高者确 定。可收回金额的计量结果表明，资产的可收回金额低于其账面价值 的，应当将资产的账面 来源为巨潮资讯网，首次公开日期核验为2025-08-29。,2025-08-29,巨潮资讯网,http://static.cninfo.com.cn/finalpage/2025-08-29/1224606177.PDF
DANN-006,announcement,上海璞泰来新能源科技集团股份有限公司关于投资建设基膜涂覆一体化项目(二期之子项目二)暨增资四川卓勤的公告,原文摘要：证券代码：603659 证券简称：璞泰来 公告编号：2025-086 上海璞泰来新能源科技集团股份有限公司 关于投资建设基膜涂覆一体化项目(二期之子项 目二)暨增资四川卓勤的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述 或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。 重要内容提示：  投资项目名称：四川卓勤新材料科技有限公司（以下简称“四川卓勤”） 基膜涂覆一体化项目（二期之子项目二）。  项目总投资： 25 亿元。  交易实施尚需履行的审批及其他相关程序 2025 年 11 月 14 日，上海璞泰来新能源科技集团股份有限公司（以下 简称“公司”“璞泰来”）第四届董事会第十次会议一致审议通过（同意 5 票、反对 0 票、弃权 0 票）了《关于投资建设基膜涂覆一体化项目(二期之 子项目二)暨增资四川卓勤的议案》，本次交易未达到股东会审议标准，无 需提交股东会审议。  其它需要提醒投资者重点关注的风险事项 上述相关项目在建设过程及经营过程中可能面临行业政策及市场环境 变化、经营管理等风险，敬请广大投资者注意投资风险。 一、本次投资概述 （一）概况 1、本次投资概况 结合当前较好的市场环境及公司下游客户产能上量的实际需求，基于公司现 有产能及技术情况，为抓住市场机遇，满足下游客户的增量需求，公司拟使用自 有资金向全资子公司四川卓勤新材料 来源为巨潮资讯网，首次公开日期核验为2025-11-15。,2025-11-15,巨潮资讯网,http://static.cninfo.com.cn/finalpage/2025-11-15/1224805701.PDF
DANN-007,announcement,上海璞泰来新能源科技集团股份有限公司关于控股股东及一致行动人部分股份质押及解押的公告,"原文摘要：证券代码：603659 证券简称：璞泰来 公告编号：2025-095 上海璞泰来新能源科技集团股份有限公司关于 控股股东及一致行动人部分股份质押及解押的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重 大遗漏，并对其内容的真实性、准确性和完整性承担相应法律责任。 重要内容提示：  上海璞泰来新能源科技集团股份有限公司（以下简称 “公司”）控股股 东、实际控制人、董事长梁丰先生直接持有公司股份 531,510,881 股，占公司总 股本 2,136,399,076 股的 24.88%。本次股份质押及解除质押后，梁丰先生累计 质押 239,010,000 股，占其直接所持公司股份的 44.97%，占公司总股本的 11.19%。  公司控股股东梁丰先生之一致行动人宁波胜越创业投资合伙企业（有限 合伙）（以下简称“宁波胜越”）直接持有公司股份 230,261,325 股，占公司总股 本的 10.78%。本次解除质押 73,580,000 股，占公司总股本的 3.44%。  公司控股股东、实际控制人、董事长梁丰先生及其一致行动人宁波胜越、 宁波阔能创业投资合伙企业（有限合伙）（以下简称“宁波阔能”）合计持有公司 股份 961,571,752 股，占公司总股本的 45.01%。本次股份质押及解除质押后， 梁丰先生及其一致行动人宁波胜越、宁波阔能所持上市公司股 来源为巨潮资讯网，首次公开日期核验为2025-12-13。",2025-12-13,巨潮资讯网,http://static.cninfo.com.cn/finalpage/2025-12-13/1224872851.PDF
